file,suite,task,demo,num_samples,target_frame,base_xyz,mean_position_error,max_position_error,p95_position_error,p99_position_error
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_0,155,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00021011,0.00047394,0.00042934,0.00046381
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_1,128,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00027381,0.00052916,0.0004834,0.00052359
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_10,215,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00025948,0.00050201,0.00047087,0.0004929
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_11,144,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00025387,0.00046955,0.00044429,0.00046457
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_12,142,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00024015,0.00048546,0.00046975,0.00048455
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_13,151,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00023956,0.0005209,0.00046501,0.00050577
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_14,178,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00023785,0.00052441,0.00048825,0.00051441
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_15,136,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00026449,0.00051461,0.00047366,0.00050684
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_16,206,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00021778,0.00048137,0.00044056,0.0004756
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_17,134,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00024525,0.00047615,0.00046291,0.00047448
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_18,167,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00028393,0.00047406,0.00045064,0.0004721
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_19,163,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00020691,0.00052965,0.00046003,0.00051147
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_2,125,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00027551,0.00049266,0.00048505,0.00049106
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_20,175,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00023327,0.00047351,0.00045566,0.00047252
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_21,149,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00024957,0.00052194,0.00048198,0.00051542
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_22,147,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00023654,0.00047805,0.00046557,0.00047155
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_23,129,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00025606,0.00051703,0.0004788,0.00050942
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_24,169,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00021541,0.00048463,0.00045147,0.00047348
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_25,153,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00023766,0.00049444,0.00045007,0.00047683
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_26,145,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00023619,0.00050103,0.00047434,0.00049633
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_27,220,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00021249,0.00051263,0.00045933,0.00049315
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_28,147,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0002301,0.00046361,0.00045283,0.00046247
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_29,136,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00024799,0.00052943,0.00047871,0.00052252
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_3,200,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00021354,0.00050012,0.00047024,0.00049215
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_30,142,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00023937,0.0004712,0.00045816,0.00047032
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_31,135,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00025122,0.00052058,0.00050043,0.00051925
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_32,115,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00028879,0.0005277,0.00049096,0.00052052
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_33,126,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00026124,0.00052501,0.0004735,0.00050881
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_34,154,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00022571,0.00050781,0.00047833,0.00050571
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_35,169,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0001906,0.0005002,0.00043856,0.0004953
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_36,145,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00024673,0.00046968,0.000459,0.00046506
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_37,203,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0002635,0.0005064,0.00046665,0.00050064
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_38,134,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0002645,0.00047743,0.0004625,0.00047436
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_39,146,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00022102,0.00050161,0.00046381,0.00048551
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_4,193,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00022085,0.0004993,0.00044968,0.0004851
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_40,128,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00025235,0.00055324,0.00050509,0.00054377
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_41,188,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00020994,0.00048722,0.00045674,0.00048615
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_42,130,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00026061,0.00052293,0.00048674,0.00051297
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_43,182,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0002549,0.00054712,0.0004651,0.00053502
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_44,143,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00024368,0.00048396,0.0004544,0.00047996
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_45,132,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00024131,0.00049338,0.00047599,0.000486
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_46,138,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00023992,0.00049798,0.00048286,0.00049755
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_47,141,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0002449,0.0004692,0.0004357,0.00046054
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_48,183,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00025528,0.00051181,0.00047022,0.00050812
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_49,118,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00028718,0.00057366,0.00053134,0.00057227
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_5,117,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00027346,0.00049688,0.00047173,0.00049161
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_6,154,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00023297,0.00049778,0.00047668,0.00049651
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_7,123,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00026776,0.00049106,0.00046173,0.00048923
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_8,139,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00024793,0.00052263,0.00047098,0.00051331
data/armforge/raw/libero/libero_goal/push_the_plate_to_the_front_of_the_stove_demo.hdf5,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_9,146,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00023145,0.00048284,0.00047145,0.00047849
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_0,90,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0003172,0.00054678,0.00052194,0.00054533
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_1,88,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032997,0.00056057,0.00053106,0.00055492
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_10,112,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030045,0.00054602,0.00049683,0.00054369
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_11,85,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031864,0.00052343,0.00051973,0.00052266
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_12,88,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031676,0.00054227,0.0005031,0.00054144
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_13,98,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0003031,0.00050354,0.00047903,0.00050251
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_14,87,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032301,0.00053135,0.0005175,0.00052956
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_15,84,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0003381,0.000523,0.00050146,0.00051969
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_16,95,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.000299,0.00054123,0.00051079,0.00053002
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_17,88,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032475,0.0005132,0.00049858,0.00051281
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_18,93,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031635,0.00054382,0.00051461,0.000538
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_19,95,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0003104,0.00051825,0.0004942,0.00051646
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_2,92,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031857,0.00052873,0.00049597,0.000525
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_20,95,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030027,0.00054032,0.00051676,0.00053396
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_21,106,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00029144,0.00052269,0.00048758,0.00051936
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_22,80,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00034297,0.00054901,0.00053077,0.00054849
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_23,107,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031493,0.00055694,0.00051174,0.00054177
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_24,90,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030461,0.00054407,0.00050799,0.00054171
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_25,103,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00029125,0.00051665,0.0004879,0.00051571
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_26,96,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030267,0.00055756,0.0005304,0.00055164
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_27,87,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00034801,0.00052032,0.00050824,0.00051964
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_28,87,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030485,0.00048672,0.00047297,0.00048301
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_29,103,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030949,0.00056561,0.00052722,0.00056233
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_3,94,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032208,0.00058189,0.0005374,0.00058025
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_30,103,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00027413,0.00048866,0.00045291,0.00048246
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_31,97,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031638,0.00053016,0.00050603,0.00052361
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_32,92,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030797,0.0005592,0.00051294,0.00053972
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_33,86,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032136,0.0005267,0.00051312,0.00052456
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_34,92,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00033254,0.00051765,0.00050074,0.00051707
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_35,94,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030418,0.0005362,0.00049649,0.00051288
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_36,79,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00035006,0.00056914,0.00054555,0.00056691
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_37,96,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00029137,0.00052501,0.00049833,0.00052349
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_38,106,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00029267,0.00050471,0.00046025,0.00049311
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_39,83,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030747,0.00052862,0.00050598,0.00052352
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_4,80,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00033603,0.00054815,0.000522,0.00054398
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_40,90,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031336,0.00052882,0.00049835,0.00051874
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_41,90,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031312,0.0004878,0.00047458,0.00048708
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_42,103,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032792,0.0005789,0.00054464,0.00057614
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_43,126,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0002413,0.00054944,0.00051292,0.00054768
data/armforge/raw/libero/libero_goal/put_the_bowl_on_the_plate_demo.hdf5,libero_goal,put_the_bowl_on_the_plate_demo,demo_44,89,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031321,0.00060756,0.00052997,0.00060748
